P05213," Direct protein sequencing,  Cytoskeleton, Acetylation,  Cytoplasm,  Phosphoprotein,  Microtubule, GTP-binding,  Nitration,  Reference proteome,  Methylation, Nucleotide-binding,  Ubl conjugation,  Isopeptide bond"
P16858," Cytoskeleton, Acetylation, S-nitrosylation,  Cytoplasm, Direct protein sequencing,  Phosphoprotein,  NAD,  Transferase,  Apoptosis,  ADP-ribosylation,  Oxidoreductase,  Reference proteome,  Methylation, Nucleus,  Ubl conjugation,  Glycolysis,  Isopeptide bond,  Translation regulation"
S4R257,"ECO:0000213|MaxQB:S4R257, ECO:0000213|PeptideAtlas:S4R257}, NAD {ECO:0000256|RuleBase:RU361160}, ECO:0000256|RuleBase:RU361160}, Glycolysis {ECO:0000256|RuleBase:RU361160}, Proteomics identification {ECO:0000213|EPD:S4R257,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Oxidoreductase {ECO:0000256|ARBA:ARBA00023002,"
P63017," Direct protein sequencing,  Transcription regulation,  Reference proteome,  Nucleotide-binding,  mRNA splicing,  ATP-binding,  Cell membrane, Stress response,  mRNA processing,  Acetylation, 3D-structure,  Transcription,  Spliceosome,  Chaperone,  Ubl conjugation,  Nucleus,  Isopeptide bond,  Membrane, Methylation, Cytoplasm, Phosphoprotein,  Repressor"
Q504P4,"ECO:0000213|MaxQB:Q504P4, ECO:0000213|PeptideAtlas:Q504P4}, ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|RuleBase:RU003322}, Proteomics identification {ECO:0000213|EPD:Q504P4,, Coiled coil {ECO:0000256|SAM:Coils}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000256|RuleBase:RU003322}, Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840,"
A3KGU7,"SH3 domain {ECO:0000256|ARBA:ARBA00022443, ECO:0000256|PROSITE-, Cytoplasm {ECO:0000256|ARBA:ARBA00022490}, Proteomics identification {ECO:0000213|EPD:A3KGU7,, Calmodulin-binding {ECO:0000256|ARBA:ARBA00022860}, Calcium {ECO:0000256|PROSITE-ProRule:PRU00448}, Actin-binding {ECO:0000256|ARBA:ARBA00023203}, Coiled coil {ECO:0000256|SAM:Coils}, ECO:0000213|MaxQB:A3KGU7, ECO:0000213|PeptideAtlas:A3KGU7}, Actin capping {ECO:0000256|ARBA:ARBA00022467}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ProRule:PRU00192}"
P56480," ATP-binding,  Direct protein sequencing, Acetylation,  Hydrogen ion transport,  Ion transport,  Transit peptide,  Translocase, Transport, Glycoprotein, Mitochondrion, Phosphoprotein,  ATP synthesis,  Reference proteome,  Nucleotide-binding,  Mitochondrion inner membrane,  CF(1),  Membrane"
Q04447," Direct protein sequencing,  Cytoplasm,  Phosphoprotein,  Transferase,  Nitration,  Reference proteome, ATP-binding, Nucleotide-binding,  Kinase"
Q03265," ATP-binding,  Cell membrane, Acetylation,  Hydrogen ion transport,  Transit peptide, Mitochondrion inner membrane, Direct protein sequencing,  Phosphoprotein,  Transport,  Mitochondrion,  ATP synthesis, Ion transport,  Methylation,  Nucleotide-binding, Reference proteome,  CF(1),  Membrane,  Glycoprotein"
D3Z6F5," Membrane {ECO:0000256|ARBA:ARBA00023136}, ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|RuleBase:RU003551}, CF(1) {ECO:0000256|ARBA:ARBA00023196, ECO:0000256|RuleBase:RU003551}, ECO:0000213|MaxQB:D3Z6F5, ECO:0000213|PeptideAtlas:D3Z6F5}, Ion transport {ECO:0000256|ARBA:ARBA00022781,, ECO:0000256|RuleBase:RU003551}, ECO:0000256|RuleBase:RU000339}, Hydrogen ion transport {ECO:0000256|ARBA:ARBA00022781,, Proteomics identification {ECO:0000213|EPD:D3Z6F5,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ATP synthesis {ECO:0000256|ARBA:ARBA00023196,, Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840,, Transport {ECO:0000256|ARBA:ARBA00022781, ECO:0000256|RuleBase:RU000339}"
P17182," Direct protein sequencing,  Cell membrane, Metal-binding, Acetylation,  Membrane,  Cytoplasm,  Phosphoprotein, Glycolysis,  Reference proteome,  Lyase,  Ubl conjugation,  Isopeptide bond,  Magnesium,  Hydroxylation"
Q6PHC1,"Lyase {ECO:0000256|ARBA:ARBA00023239}, Proteomics identification {ECO:0000213|EPD:Q6PHC1,, Glycolysis {ECO:0000256|ARBA:ARBA00023152}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|MaxQB:Q6PHC1, ECO:0000213|PeptideAtlas:Q6PHC1}, Magnesium {ECO:0000256|ARBA:ARBA00022842}"
Q68FD5," Cytoskeleton,  Mitosis, 3D-structure,  Cytoplasm, Direct protein sequencing,  Phosphoprotein,  Autophagy,  Cell cycle,  Repeat,  Cell division, Reference proteome, Coated pit,  Membrane,  Acetylation,  Cytoplasmic vesicle"
Q5SXR6,"ECO:0000213|MaxQB:Q5SXR6, ECO:0000213|PeptideAtlas:Q5SXR6}, Membrane {ECO:0000256|ARBA:ARBA00023176, ECO:0000256|PIRNR:PIRNR002290}, ECO:0000256|PIRNR:PIRNR002290}, Autophagy {ECO:0000256|ARBA:ARBA00023006}, Coated pit {ECO:0000256|ARBA:ARBA00023176, ECO:0000256|PIRNR:PIRNR002290}, Cytoplasmic vesicle {ECO:0000256|ARBA:ARBA00023329,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Repeat {ECO:0000256|ARBA:ARBA00022737}, Proteomics identification {ECO:0000213|EPD:Q5SXR6,"
A6ZI44,"Proteomics identification {ECO:0000213|EPD:A6ZI44,, Schiff base {ECO:0000256|ARBA:ARBA00023270}, Glycolysis {ECO:0000256|RuleBase:RU003994}, Lyase {ECO:0000256|RuleBase:RU003994}, ECO:0000213|MaxQB:A6ZI44, ECO:0000213|PeptideAtlas:A6ZI44}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Signal {ECO:0000256|SAM:SignalP}"
P68372," Direct protein sequencing,  Cytoskeleton, Acetylation,  Cytoplasm,  Microtubule, Phosphoprotein, GTP-binding,  Reference proteome,  Nucleotide-binding,  Isopeptide bond"
Q99KI0," Direct protein sequencing, Metal-binding,  Iron-sulfur, 4Fe-4S,  Phosphoprotein,  Mitochondrion,  Reference proteome,  Tricarboxylic acid cycle,  Lyase, Transit peptide,  Iron,  Acetylation"
Q62261," Calmodulin-binding,  Cell membrane,  Actin-binding, 3D-structure, Cytoskeleton,  Cytoplasm,  Phosphoprotein,  Actin capping,  Glycoprotein,  Reference proteome,  Membrane, Alternative splicing,  Acetylation, Repeat"
Q6PIE5," Direct protein sequencing,  Cell membrane,  Ion transport,  Potassium transport,  Sodium/potassium transport,  Translocase,  Phosphoprotein, Sodium transport,  Transmembrane,  Transport,  Metal-binding, Potassium, Magnesium,  Reference proteome, ATP-binding,  Nucleotide-binding,  Membrane, Transmembrane helix,  Sodium"
