A0A4W9,"Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|PeptideAtlas:A0A4W9}, Proteomics identification {ECO:0000213|MaxQB:A0A4W9,, Signal {ECO:0000256|SAM:SignalP}"
A0JLR7,
A0JLV3,"Nucleosome core {ECO:0000256|RuleBase:RU000451}, DNA-binding {ECO:0000256|RuleBase:RU000451}, Chromosome {ECO:0000256|RuleBase:RU000451}, Nucleus {ECO:0000256|RuleBase:RU000451}"
A0PJB8,
A1BN54,"Cell projection {ECO:0000256|ARBA:ARBA00023273}, Membrane {ECO:0000256|ARBA:ARBA00023136}, ECO:0000213|MaxQB:A1BN54, ECO:0000213|PeptideAtlas:A1BN54}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Actin-binding {ECO:0000256|ARBA:ARBA00023203}, Repeat {ECO:0000256|ARBA:ARBA00022737}, Coiled coil {ECO:0000256|SAM:Coils}, Proteomics identification {ECO:0000213|EPD:A1BN54,"
A1E2B8,"Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840,, ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|RuleBase:RU003322}, Stress response {ECO:0000313|EMBL:ABK968111}, Coiled coil {ECO:0000256|SAM:Coils}, ECO:0000256|RuleBase:RU003322}"
A1L2Z3,"Transmembrane {ECO:0000256|ARBA:ARBA00022989}, Glycoprotein {ECO:0000256|ARBA:ARBA00023180}, Membrane {ECO:0000256|ARBA:ARBA00022989}, Signal {ECO:0000256|ARBA:ARBA00022729, ECO:0000256|SAM:SignalP}, Transmembrane helix {ECO:0000256|ARBA:ARBA00022989}"
A1L332,"Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840,, ECO:0000256|RuleBase:RU362033}, Magnesium {ECO:0000256|ARBA:ARBA00022842, ECO:0000256|RuleBase:RU362033}, Metal-binding {ECO:0000256|ARBA:ARBA00022723}, Membrane {ECO:0000256|ARBA:ARBA00022989, ECO:0000256|RuleBase:RU362033}, Translocase {ECO:0000256|ARBA:ARBA00022967, ECO:0000256|RuleBase:RU362033}, ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|RuleBase:RU362033}, Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,, Transmembrane {ECO:0000256|ARBA:ARBA00022989,"
A2A4E2,"Reference proteome {ECO:0000313|Proteomes:UP000000589}, Proteomics identification {ECO:0000213|EPD:A2A4E2}"
A2A513,"Intermediate filament {ECO:0000256|ARBA:ARBA00022754,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Proteomics identification {ECO:0000213|EPD:A2A513,, Coiled coil {ECO:0000256|ARBA:ARBA00023054, ECO:0000256|SAM:Coils}, ECO:0000213|MaxQB:A2A513, ECO:0000213|PeptideAtlas:A2A513}, ECO:0000256|RuleBase:RU000685}"
A2A547,"Proteomics identification {ECO:0000213|EPD:A2A547,, Ribonucleoprotein {ECO:0000256|ARBA:ARBA00022980,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|MaxQB:A2A547, ECO:0000213|PeptideAtlas:A2A547}, Ribosomal protein {ECO:0000256|ARBA:ARBA00022980,, ECO:0000256|RuleBase:RU000574}"
A2A5R6,"Zinc {ECO:0000256|ARBA:ARBA00022771}, ECO:0000213|MaxQB:A2A5R6, ECO:0000213|PeptideAtlas:A2A5R6}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Repeat {ECO:0000256|ARBA:ARBA00022737}, Proteomics identification {ECO:0000213|EPD:A2A5R6,, Metal-binding {ECO:0000256|ARBA:ARBA00022771}, Coiled coil {ECO:0000256|SAM:Coils},  Signal {ECO:0000256|SAM:SignalP}, Zinc-finger {ECO:0000256|ARBA:ARBA00022771}"
A2A6E7,"Reference proteome {ECO:0000313|Proteomes:UP000000589}, Flavoprotein {ECO:0000256|ARBA:ARBA00022643}, FMN {ECO:0000256|ARBA:ARBA00022643}, ECO:0000213|MaxQB:A2A6E7, ECO:0000213|PeptideAtlas:A2A6E7}, Oxidoreductase {ECO:0000256|ARBA:ARBA00023002}, Proteomics identification {ECO:0000213|EPD:A2A6E7,"
A2A6H0,"Repeat {ECO:0000256|ARBA:ARBA00022737}, Proteomics identification {ECO:0000213|EPD:A2A6H0,, ECO:0000213|MaxQB:A2A6H0, ECO:0000213|PeptideAtlas:A2A6H0}, Reference proteome {ECO:0000313|Proteomes:UP000000589}"
A2A6Q3,"Proteomics identification {ECO:0000213|MaxQB:A2A6Q3,, ECO:0000213|PeptideAtlas:A2A6Q3}, Reference proteome {ECO:0000313|Proteomes:UP000000589}"
A2A7H4,"ECO:0000213|PeptideAtlas:A2A7H4}, Proteomics identification {ECO:0000213|MaxQB:A2A7H4,, Reference proteome {ECO:0000313|Proteomes:UP000000589}"
